spt_id,is_pop,length (total sec),tempo,loudness,scale,key (num),camelot,af_hap,af_dan,af_enr,af_aco,af_ins,af_liv,af_spe,name_lower,artist_lower,release_year,billboard_year,is_bb,lyric,detected_lang,confidence_level,is_english,is_char_english,Remark Flag
6AGOKlMZWLCaEJGnaROtF9,1,210,91,-11,Minor,6,11A,15,40,49,6,0,11,5,put your records on,ritt momney,2020,2021,1,"three little birds sat on my window
and they told me i dont need to worry
summer came like cinnamon so sweet
little girls doubledutch on the concrete
maybe sometimes we got it wrong but its all right
the more things seem to change the more they stay the same
dont you hesitate
girl put your records on tell me your favorite song
you go ahead let your hair down
sapphire and faded jeans i hope you get your dreams
just go ahead let your hair down
youre gonna find yourself somewhere somehow
blue as the sky sunburnt and lonely
sipping tea in the bar by the roadside just relax just relax
dont you let those other boys fool you
gotta love that afro hairdo
maybe sometimes we feel afraid but its all right
the more you stay the same the more that they seem to change
dont ya think its strange
girl put your records on tell me your favorite song
you go ahead let your hair down
sapphire and faded jeans i hope you get your dreams
just go ahead let your hair down
youre gonna find yourself somewhere somehow
just more than i could take pity for pitys sake
some nights kept me awake i thought that i was stronger
when you gonna realize that you dont even have to try any longer
do what you want to
girl put your records on tell me your favorite song
just go ahead let your hair down
sapphire and faded jeans i hope you get your dreams
just go ahead let your hair down
youre gonna find yourself somewhere somehow",en,0.933835268,TRUE,TRUE,
4RVwu0g32PAqgUiJoXsdF8,1,298,81,-9,Major,0,8B,30,33,23,77,0,13,3,happier than ever,billie eilish,2021,2021,1,"when im away from you
im happier than ever
wish i could explain it better
i wish it wasnt true
give me a day or two to think of something clever
to write myself a letter
to tell me what to do mmmm
do you read my interviews
or do you skip my avenue
when you said you were passin through
was i even on your way
i knew when i asked you to when i asked you to
be cool about what i was tellin you
youd do the opposite of what you said youd do what you said youd do
and id end up more afraid
dont say it isnt fair
you clearly werеnt aware that you made me misеrable
so if you really wanna know
when im away from you when im away from you
im happier than ever happier than ever
wish i could explain it better wish i could explain it better
i wish it wasnt true mmmm
you call me again drunk in your benz
drivin home under the influence
you scared me to death but im wastin my breath
cause you only listen to your fuckin friends
i dont relate to you
i dont relate to you no
cause id never treat me this shitty
you made me hate this city
and i dont talk shit about you on the internet
never told anyone anything bad
cause that shits embarrassing you were my everything
and all that you did was make me fuckin sad
so dont waste the time i dont have
and dont try to make me feel bad
i could talk about every time that you showed up on time
but id have an empty line cause you never did
never paid any mind to my mother or friends so i
shut em all out for you cause i was a kid
you ruined everything good
always said you were misunderstood
made all my moments your own
just fuckin leave me alone yeah fuck you
ah
goddamn
ah
fuck you
fuck you",en,0.955276072,TRUE,FALSE,TRUE
3S0sk6DSTgesXsUSAEHNr5,1,203,140,-6,Major,3,5B,40,66,68,51,0,13,3,things a man oughta know,lainey wilson,2021,2021,1,"i can hook a trailer on a twoinch hitch
i can shoot a shotgun i can catch a fish
i can change a tire on the side of a road
yeah i know a few things a man oughta know
how to know when its love
how to stay when its tough
how to know youre messin up a good thing
and how to fix it fore its too late
and yeah i know a boy
who gave up and got it wrong
if you really love a woman you dont let her go
yeah i know a few things a man oughta know
if i cant have it i can do without
i can hang a picture same as i can take it down
and how to keep it hidden when a heart gets broke
yeah i know a few things a man oughta know
how to know when its love
how to stay when its tough
how to know youre messin up a good thing
and how to fix it fore its too late
and yeah i know a boy
who gave up and got it wrong
if you really love a woman you dont let her go
yeah i know a few things a man oughta know
i
how to know when its love
how to stay when its tough
how to chase forever down a driveway
how to never let it get there in the first place
and yeah i know a boy
who gave up and got it wrong
if you really love a woman you dont let her go
well i know a few things a man oughta know
yeah i know a few things a man oughta know",en,0.9598453045,TRUE,TRUE,
15C4TnrrVdym7UykxQIOTZ,1,211,132,-8,Minor,1,12A,40,88,48,1,0,17,32,throat baby (go baby),brs kash,2021,2021,1,"whats happenin chi chi
sexy lil bitch sexy lil ho
i love the way you walk love the way you talk
let a young nigga come play in your throat
deep stroke your throat til i make you choke
throat babies im tryna give em to you
throat babies im tryna bust all on you
sexy lil bitch sexy lil ho
i love the way you walk love the way you talk
let a young nigga come play in your throat
deep stroke your throat til i make you choke
throat babies im tryna give em to you
throat babies im tryna bust all on you
got a lil hundred thats if you want it
extra lil forty gotta come right now
and i got beans you bite down
super good head no cap gown
since the first time i been fiendin couldnt even believe it
head like that shit pussy dont need it
when she get hungry she eat my semen
balls and all with her mouth she clean it
washing machine trick ooh
shawty got mean grip ooh
know what she came to do
suck this dick then she dip ooh
head monster set an appointment
my soul wet need your anointing
way too good may buy you somethin
made a whole song see i aint frontin
i shoot the world for you
i go to war for you
damn bae got me trippin
boa head make me cum instant
she aint even gotta ask for attention why
cause ima give it to her what else
money i give it to her
clock on rocks i give it to her
sexy lil bitch sexy lil ho
i love the way you walk love the way you talk
let a young nigga come play in your throat
deep stroke your throat til i make you choke
throat babies im tryna give em to you
throat babies im tryna bust all on you
sexy lil bitch sexy lil ho
i love the way you walk love the way you talk
let a young nigga come play in your throat
deep stroke your throat til i make you choke
throat babies im tryna give em to you
throat babies im tryna bust all on you
sexy lil redbone yeah got a good head on her
sexy lil redbone yeah i spend a bag on her
with a mouth like that she can talk her way out goin to jail
with a mouth like that if you go to jail ill pay your bail
i need you wanna see you
suck me up for an hour i cant help but buy you flowers
when we meet i get excited
she gon blow and she gon ride it
no relations feeling fighting
grip like pliers i feel it tighten
girl i got plans for you got a couple bands for you
i like the stance on you good mouth got me like ooh ah
ooh ahah ooh ah ahah
lovin the lovin the mouth
sexy lil bitch sexy lil ho
i love the way you walk love the way you talk
let a young nigga come play in your throat
deep stroke your throat til i make you choke
throat babies im tryna give em to you
throat babies im tryna bust all on you
sexy lil bitch sexy lil ho
i love the way you walk love the way you talk
let a young nigga come play in your throat
deep stroke your throat til i make you choke
throat babies im tryna give em to you
throat babies im tryna bust all on you",en,0.851311326,TRUE,TRUE,
0rOVgtieEk5SoypbulRiKI,1,160,100,-5,Major,2,10B,72,63,68,19,0,37,3,drinkin' beer. talkin' god. amen.,chase rice,2021,2021,1,"firewood crackle in the fall air
red dirt playing on a radio
big dipper hanging high up there
breathe in the backwoods and let it go
i aint ever been the church goin type
cant quote much past 316
even though its a friday night
church found me
sittin here drinkin beer talkin god amen
killin time livin life with some downhome friends
when the worlds gone crazy man it all makes sense
sittin here drinkin beer talkin god amen amen
tell em boys
yeah baby
gotta thank him for a little piece of dirt
little peace of mind from a cold one
got a country angel i dont deserve
the kind that you never let go of
i dont know what heaven looks like
no i dont think anybody does
if its like down here up there tonight
and theres folks like us
sittin here drinkin beer talkin god amen talkin god amen
killin time livin life with some downhome friends with some downhome friends
when the worlds gone crazy man it all makes sense
sittin here drinkin beer talkin god amen amen talkin god amen
talkin god amen
i dont know what heaven looks like
and who the hell does
if its like down here up there tonight
theres folks like us
sittin here drinkin beer talkin god amen
killin time livin life with some downhome friends
sittin here drinkin beer talkin god amen talkin god amen
killin time livin life with some downhome friends with some downhome friends
when the worlds gone crazy man it all makes sense man it all makes sense
sittin here drinkin beer talkin god amen amen talkin god amen
sittin here drinkin beer talkin god amen
talkin god amen were sittin here drinkin beer
talkin god amen",en,0.8193093538,TRUE,TRUE,
4Dvkj6JhhA12EX05fT7y2e,1,167,174,-5,Minor,6,11A,66,52,73,34,0,31,6,as it was,harry styles,2022,2022,1,"come on harry we wanna say goodnight to you
holdin me back
gravitys holdin me back
i want you to hold out the palm of your hand
why dont we leave it at that
nothin to say
when everything gets in the way
seems you cannot be replaced
and im the one who will stay ohohoh
in this world its just us
you know its not the same as it was
in this world its just us
you know its not the same as it was
as it was as it was
you know its not the same
answer the phone
harry youre no good alone
why are you sitting at home on the floor
what kind of pills are you on
ringin the bell
and nobodys coming to help
your daddy lives by himself
he just wants to know that youre well ohohoh
in this world its just us
you know its not the same as it was
in this world its just us
you know its not the same as it was
as it was as it was
you know its not the same
go home get ahead lightspeed internet
i dont wanna talk about the way that it was
leave america two kids follow her
i dont wanna talk about whos doin it first
hey
as it was
you know its not the same as it was
as it was as it was",en,0.9950213432,TRUE,TRUE,
46IZ0fSY2mpAiktS3KOqds,1,224,142,-8,Major,5,7B,13,60,37,58,0,13,3,easy on me,adele,2021,2022,1,"there aint no gold in this river
that ive been washin my hands in forever
i know there is hope in these waters
but i cant bring myself to swim
when i am drowning in this silence
baby let me in
go easy on me baby
i was still a child
didnt get the chance to
feel the world around me
i had no time to choose what i chose to do
so go easy on me
there aint no room for things to change
when we are both so deeply stuck in our ways
you cant deny how hard ive tried
i changed who i was to put you both first
but now i give up
go easy on mе baby
i was still a child
didnt get the chance to
feel thе world around me
had no time to choose what i chose to do
so go easy on me
i had good intentions
and the highest hopes
but i know right now
it probably doesnt even show
go easy on me baby
i was still a child
i didnt get the chance to
feel the world around me
i had no time to choose what i chose to do
so go easy on me",en,0.9723225832,TRUE,FALSE,TRUE
50nfwKoDiSYg8zOCREWAm5,1,207,141,-3,Major,2,10B,82,79,86,28,0,4,9,shivers,ed sheeran,2021,2022,1,"i took an arrow to the heart
i never kissed a mouth that tastes like yours
strawberries and then somethin more
ooh yeah i want it all
lipstick on my guitar
fill up the engine we can drive real far
go dancin underneath the stars
ooh yeah i want it all
mmm you got me feelin like
i wanna be that guy i wanna kiss your eyes
i wanna drink that smile i wanna feel like im
like my souls on fire i wanna stay up all day and all night
yeah you got me singin like
ooh i love it when you do it like that
and when youre close up give mе the shivers
oh baby you wanna dance til thе sunlight cracks
and when they say the partys over then well bring it right back
and well say ooh i love it when you do it like that
and when youre close up give me the shivers
oh baby you wanna dance til the sunlight cracks
and when they say the partys over then well bring it right back
into the car
on the backseat in the moonlit dark
wrap me up between your legs and arms
ooh i cant get enough
you know you could tear me apart
put me back together and take my heart
i never thought that i could love this hard
ooh i cant get enough
mmm you got me feelin like
i wanna be that guy i wanna kiss your eyes
i wanna drink that smile i wanna feel like im
like my souls on fire i wanna stay up all day and all night
yeah you got me singin like
ooh i love it when you do it like that
and when youre close up give me the shivers
oh baby you wanna dance til the sunlight cracks
and when they say the partys over then well bring it right back
and well say ooh i love it when you do it like that
and when youre close up give me the shivers
oh baby you wanna dance til the sunlight cracks
and when they say the partys over then well bring it right back
baby you burn so hot you make me shiver
with the fire you got this thing we started
i dont want it to stop
you know you make me shivererer
baby you burn so hot you make me shiver
with the fire you got this thing we started
i dont want it to stop
you know you make me shiver
yeah you got me singin like
ooh i love it when you do it like that
and when youre close up give me the shivers
oh baby you wanna dance til the sunlight cracks
and when they say the partys over then well bring it right back oh no
and well say ooh i love it when you do it like that
and when youre close up give me the shivers
oh baby you wanna dance til the sunlight cracks
and when they say the partys over then well bring it right back hey",en,0.8428950906,TRUE,FALSE,TRUE
0wHFktze2PHC5jDt3B17DC,1,173,107,-6,Minor,5,4A,33,90,58,11,0,11,11,first class,jack harlow,2022,2022,1,"mm
i been a g throw up the l sex in the am uhhuh
orous yeah
and i can put you in first class up in the sky
i can put you in first class up in the s upup in the s
i been a g throw up the l sex in the am uhhuh
orous yeah
and i can put you in first class up in the sky mm mm
i can put you in first class up in the s upup in the s
i can see the whole city from this balcony
back in 2019 i was outside freely but now they got it out for me
i dont care what frat that you was in you cant alpha me keep dreamin
pineapple juice i give her sweet sweet sweet semen
i know what they like so i just keep cheesin
hard drive full of heat seekin
tryna come the same day as jack rethink it
you dont need givenchy you need jesus
why do yall sleep on me i need reasons
uh i got plaques in thе mail peak season
shout out to my ups workers makin surе i receive em
you can do it too believe it
i been a g throw up the l sex in the am uhhuh
orous yeah
and i can put you in first class up in the sky mm mm
i can put you in first class up in the s upup in the s
are you ready ha yes i am
they say you a superstar now damn i guess i am
you might be the man well thats unless i am
okay ill confess i am
go ahead and get undressed i am
okay cool you on sunset i am
im bout to slide okay im outside okay
this lifestyle dont got many downsides
cept for the lack of time i get round my
family makin sure they never downsize
i got visions of my mom sayin wait this house mine
cant lie im on angus cloud 9
i got em on the bandwagon now bout time
i aint even got no downtime
every time i speak she say yeah that sounds fine
i been a g throw up the l sex in the am uhhuh
orous yeah
and i can put you in first class up in the sky
i can put you in first class up in the s upup in the s
i been a g throw up the l sex in the am uhhuh
orous yeah
and i can put you in first class up in the sky mm mm
i can put you in first class",en,0.9354797602,TRUE,FALSE,TRUE
6I3mqTwhRpn34SLVafSH7G,1,153,154,-6,Major,2,10B,44,60,74,19,0,42,5,ghost,justin bieber,2021,2022,1,"youngblood thinks theres always tomorrow
i miss your touch some nights when im hollow
i know you crossed a bridge that i cant follow
since the love that you left is all that i get i want you to know
that if i cant be close to you
ill settle for the ghost of you
i miss you more than life more than life
and if you cant be next to me
your memory is ecstasy
i miss you more than life
i miss you more than life
youngblood thinks theres always tomorrow
i need more time but time cant be borrowed
id leave it all behind if i could follow
since the love that you left is all that i get i want you to know
that if i cant be close to you
ill settle for the ghost of you
i miss you more than life yeah
and if you cant be next to me
your memory is ecstasy oh
i miss you more than life
i miss you more than life
woah
nanana
more than life oh
so if i cant get close to you
ill settle for the ghost of you
i miss you more than life
and if you cant be next to me
your memory is ecstasy
i miss you more than life
i miss you more than life",en,0.9177091122,TRUE,TRUE,
7rglLriMNBPAyuJOMGwi39,1,202,116,-6,Major,1,3B,93,80,80,4,0,9,3,cold heart (pnau remix),elton john & dua lipa,2021,2022,1,"oh
oh
oh
oh
its a human sign
when things go wrong
when the scent of her lingers
and temptations strong
cold cold heart
hardened by you oh
some things lookin better baby
just passin through no no no no no
and i think its gonna be a long long time
til touchdown brings me round again to find
im not the man they think i am at home
oh no no no
and this is what i should have said
well i thought it but i kept it hid
cold cold heart
hardened by you oh
some things lookin better baby
just passin through no no no no no
and i think its gonna be a long long time
til touchdown brings me round again to find
im not the man they think i am at home
oh no no no no no no no no
and this is what i should have said
well i thought it but i kept it hid
cold cold heart oh
hardened by you
some things lookin better baby oh
just passin through no no no no no
and i think its gonna be a long long time
til touchdown brings me round again to find
im not the man they think i am at home
oh no no no no no no no no
and this is what i should have said
and i think its gonna be a long long time
til touchdown brings me round again to find
well i thought it but i kept it hid
im not the man they think i am at home
oh no no no no no no no no
shoorah oh
shoorah
shoorah oh
shoorah
no no no no no",en,0.917163074,TRUE,TRUE,
59nOXPmaKlBfGMDeOVGrIK,1,189,83,-4,Major,1,3B,34,46,64,31,0,7,34,wait for u,future,2022,2022,1,"i wont wait for you for you
early in the mornin late at night i wont wait for you
it dont even matter what time it is i wont wait for you
presidential rollie already on the way higher sayin higherererer
whenever i find time its okay ayy
atl jacob atl jacob
you pray for my demons girl i got you
every time i sip on codeine i get vulnerable
im knowin the sounds of the storm when it come
she understand i cant take her everywhere a nigga goin
i been in the field likе the children of the corn
i can hеar your tears when they drop over the phone
get mad at yourself cause you cant leave me alone
gossip bein messy that aint what we doin world was endin
travel around the world would you cry or would you try to get me
over the phone droppin tears tell me now i want you to be clear yeah
i get more vulnerable when i do pills tell me now i need you to be clear yeah
when you drunk you tell me exactly how you feel i wont wait for you for you
when im loaded i keep it real i wont wait for you i wont wait for you
need to tell a real one exactly what it is i wont wait wont wait for you for you
dont say it cause you know thats what i wanna hear i wont wait for you i wont wait for you
yeah i been trappin round the world
i sit on my balcony and wonder how you feelin
i got a career that takes my time away from women
i cannot convince you that i love you for a livin wont wait for you for you
i be on your line feelings flowin like a river
you be textin back you at kiki on the river i wont wait for you
message say delivered but i know that you dont get it i wont wait for you
why you introduce us if you knew that you was with him i wont wait for you for you for you
made me shake his hand when yall been fuckin for a minute i wont wait for you for you
walk me off the plank because you know that im a swimmer i wont wait for you
supposed to be your dog but you done put me in a kennel
girl put a muzzle on it all that barkin over dinner
i was fuckin with you when you had the tiny presidential
you got better when you met me and that aint coincidental
tried to bring the best out you guess im not that influential
guess im not the one thats meant for you
i can hear your tears when they drop over the phone
get mad at myself cause i cant leave you alone
gossip in messages that aint what we doin yeah world was endin
trappin around the world would you cry or would you try to get me
over the phone droppin tears tell me now i want you to be clear yeah
i get more vulnerable when i do pills tell me now i need you to be clear yeah
when you drunk you tell me exactly how you feel i wont wait for you for you
when im loaded i keep it real i wont wait for you i wont wait for you
need to tell a real one exactly what it is i wont wait wont wait for you for you
dont say it cause you know thats what i wanna hear i wont wait for you i wont wait for you
early in the mornin late at night
it dont even matter what time it is
world was endin would you cry or would you try to get me
tell me now i want you to be clear yeah
tell me now",en,0.9469355941,TRUE,FALSE,TRUE
6HMtHNpW6YPi1hrw9tgF8P,1,191,109,-6,Minor,10,3A,72,84,74,10,0,34,7,about damn time,lizzo,2022,2022,1,"anyway
its bad bitch oclock yeah its thickthirty
ive been through a lot but im still flirty okay
is everybody back up in the buildin
its been a minute tell me how youre healin
cause im about to get into my feelings
how you feelin how you feel right now
oh i been so down and under pressure
im way too fine to be this stressed yeah
oh im not the girl i was or used to be uh
bitch i might be better
turn up the music turn down the lights
i got a feelin im gon be alright
okay okay alright
its about damn time time
turn up the music lets celebrate alright
i got a feelin im gon be okay
okay okay alright
its about damn time
in a minute ima need a sentimental
man or woman to pump me up
feelin fussy walkin in my balenciussies
tryna bring out the fabulous
cause i give a fuck way too much
ima need like two shots in my cup
wanna get up wanna get down
mm thats how i feel right now
oh i been so down and under pressure
im way too fine to be this stressed yeah
oh im not the girl i was or used to be uh
bitch i might be better
turn up the music turn down the lights
i got a feelin im gon be alright
okay okay alright
its about damn time time
turn up the music lets celebrate alright
i got a feelin im gon be okay
okay okay alright
its about damn time
bitch
cause uh you know what time it is uh
im comin out tonight im comin out tonight uhhuh
im comin out tonight im comin out tonight woo
im comin out tonight im comin out tonight
okay okay alright alright
its about damn time
im comin out tonight lets go im comin out tonight comin out tonight
im comin out tonight im comin out tonight woo
im comin out tonight im comin out tonight comin out tonight
okay okay alright
its about damn time oh
bitch
yeah yeah
its about damn time",en,0.743637681,TRUE,TRUE,
4fouWK6XVHhzl78KzQ1UjL,1,168,122,-6,Major,4,12B,42,70,54,30,0,37,5,abcdefu,gayle,2021,2022,1,"fuck you and your mom and your sister and your job
and your brokeass car and that shit you call art
fuck you and your friends that ill never see again
everybody but your dog you can all fuck off
i swear i meant to mean the best when it ended
even tried to bite my tongue when you start shit
now youre textin all my friends asking questions
they never even liked you in the first place
dated a girl that i hate for the attention
she only made it two days what a connection
its like youd do anythin for my affection
youre goin all about it in the worst ways
i was into you but im ovеr it now
and i was tryna be nice
but nothings getting through so lеt me spell it out
abcde f you
and your mom and your sister and your job
and your brokeass car and that shit you call art
fuck you and your friends that ill never see again
everybody but your dog you can all fuck off
nananana nananana
abcde f you
you said you just needed space and so i gave it
when i had nothin to say you couldnt take it
told everyone im a bitch so i became it
always had to put yourself above me
i was into you but im over it now
and i was tryna be nice
but nothings getting through so let me spell it out
abcde f you
and your mom and your sister and your job
and your craigslist couch and the way your voice sounds
fuck you and your friends that ill never see again
everybody but your dog you can all fuck off
nananana nananana
abcde f off f off
nananana nananana
abcde f you
and your mom and your sister and your job
and your brokeass car and that shit you call art
fuck you and your friends that ill never see again
everybody but your dog you can all fuck off",en,0.9657741785,TRUE,FALSE,TRUE
6Uj1ctrBOjOas8xZXGqKk4,1,172,108,-4,Minor,5,4A,88,82,76,9,0,12,9,woman,doja cat,2021,2022,1,"hey woman
hey woman
ayy woman
let me be your woman
woman woman woman ayy
i can be your woman
woman woman woman ayy
let me be your woman
woman woman woman ayy
i can be your woman
woman woman woman ayy
what you need
she give tenfold come here papa plant your seed
she can grow right from her womb a family
provide lovin overlooked and unappreciated you see  ayy
you can reciprocate
i got delicious taste you need a womans touch in your place
just protect her and keep her safe
baby worship my hips and waist
so feminine with grace
i touch your soul when you hear me say boy let me be your woman
woman daddy
let mе be your woman i know mm
woman woman woman daddy
i can be your woman i know
woman woman woman daddy
let mе be your woman i know
woman woman woman ayy daddy
i can be your woman i know
woman woman woman
i can be your lady im a woman
im a motherfucker but they got a problem
put some babies in your life and take away the drama
put the paper in a picture like a diorama
gotta face a lot of people of the opposite
cause the world told me we aint got the common sense
gotta prove it to myself that im on top of shit
and you would never know a god without the goddesses
honest as fuckin honest get
and i could be on everything
i mean i could be the leader head of all the states
i could smile and jiggle it til his pockets empty
i could be the ceo just look at robyn fenty
and ima be there for you cause you on my team girl
dont ever think you aint hella these niggas dream girl
they wanna pit us against each other
when we succeedin for no reasons
they wanna see us end up like we regina on mean girls
princess or queen tomboy or king yeah
youve heard a lot youve never seen nah
mother earth mother mary rise to the top top
divine feminine im feminine wah
woman daddy
let me be your woman let me be your i know
woman woman woman i need to be your daddy
i can be your woman i know
woman woman woman daddy
let me be your woman i know
woman woman woman daddy
i can be your woman i wanna be i know
woman woman woman
woman
eee hey woman woman
eee hey hey woman woman
mm mm hey woman woman
hey woman",en,0.8286517262,TRUE,FALSE,TRUE
1qEmFfgcLObUfQm0j1W2CK,1,177,115,-5,Major,10,6B,90,71,73,30,0,11,5,late night talking,harry styles,2022,2022,1,"things havent been quite the same
theres a haze on the horizon babe
its only been a couple of days and i miss you mmm yeah
when nothing really goes to plan
you stub your toe or break your camera
ill do everything i can to help you through
if youre feeling down i just wanna make you happier baby
wish i was around i just wanna make you happier baby
weve been doin all this latenight talkin
bout anything you want until the morning
now youre in my life
i cant get you off my mind
ive never been a fan of change
but id follow you to any place
if its hollywood or bishopsgate im coming too
if youre feeling down i just wanna make you happier baby
wish i was around i just wanna make you happiеr baby
weve been doin all this latenight talkin
bout anything you want until thе morning
now youre in my life
i cant get you off my mind
cant get you off my mind
cant get you off my mind cant get you off my mind
i wont even try i wont even try
to get you off my mind get you off my mind
weve been doin all this latenight talkin
bout anything you want until the morning
now youre in my life
i cant get you off my mind
cant get you off my mind all this latenight talking
cant get you off my mind all this latenight talking
i wont even try all this latenight talking
cant get you off my all this latenight talking",en,0.901684463,TRUE,FALSE,TRUE
0O6u0VJ46W86TxN9wgyqDj,1,192,101,-6,Major,5,7B,47,73,67,12,0,12,8,i like you (a happier song),post malone,2022,2022,1,"ooh ooh ooh
ooh ooh
ooh girl i like you i do
i wanna be your friend go shoppin in a benz
i like you i do
ill hit you when i land can you fit me in your plans
i like you i do
we went to bed in france and we woke up in japan
i like you i do i do mm
oh girl i know you only like it fancy fancy
so i pull up in that maybach candy
yeah your boyfriendll never understand me understand
cause im bout to pull his girl like a hammy hammy wow
lets take a lil dip lil lady
hit pch oneeighty
hey i been thinkin lately
that i need someone to save me
now that im famous i got hoes all around me what
but i need a good girl i need someone to ground me
so please bе true dont fuck around with me
i need someonе to share this heart with me
fill you up then run it back again run it back again
ooh girl i like you i do i do
i wanna be your friend go shoppin in a benz woo
i like you i do i do
ill hit you when i land can you fit me in your plans
i like you i do i do
we went to bed in france and we woke up in japan
i like you i do mm i do
let me know when youre free
cause i been tryna hit it all week babe
why you actin all sweet
i know that you want lil ol me
i get a little od but aint shit new to a freak
let me drop bands put a jewel in ya teeth
he love the way i drip turn that pool to the beach
and i coulda copped a birkin but i cop celine
why we got the same taste for the finer things
brand new nigga with the same old team
now he got me on a leash cause he said no strings
you know im cool with that
stole the pussy you aint get sued for that get sued sued
wonder what a nigga might do for that do might do
i could be your chaka where rufus at where
eighty in the benz when that roof go back ay
they dont wanna see us get too attached ay
i just got a feelin that we might be friends for a long long time
you dont mind and you know i like you for that
ooh girl i like you i do i do
i wanna be your friend go shoppin in a benz
i like you i do i do
ill hit you when i land can you fit me in your plans baby yeah
i like you i do i do
we went to bed in france and we woke up in japan
i like you i do i do mm i do
i just want you i just want you
your hearts so big but that ass is huge
just want you oh baby
do you like me too yeah i like you too
girl i like you i do i do
i wanna be your friend go shoppin in a benz
i like you i do mm i do
i like you
dont want it now im with you",en,0.9085590839,TRUE,FALSE,TRUE
5YqEzk3C5c3UZ1D5fJUlXA,1,163,131,-5,Major,10,6B,84,77,71,35,0,15,4,sunroof,nicky youre,2023,2022,1,"lada ladada ladada
lada ladadidada ladadadada
lada ladada ladada
lada ladadida
i got my head out the sunroof
im blastin our favorite tunes
i only got one thing on my mind
you got me stuck on the thought of you
youre makin me feel brand new
youre more than a sunshine in my eyes
you got those pretty eyes in your head you know it
you got me dancin in my bed so let me show it
you are exactly what i want kinda cool and kinda not
wanna give myself to you
yeah were drivin down the freeway at night
i only got one thing in the back of my mind
you got me stuck on the thought of you
im feelin like this might be my time to shine
with you with you with you
i got my head out the sunroof
im blastin our favoritе tunes
i only got one thing on my mind
you got me stuck on thе thought of you
youre makin me feel brand new
youre more than a sunshine in my eyes
i got my head out the sunroof
oh woah oh woah ooh
you got me stuck on the thought of you
oh woah oh woah ooh
yeah were drivin down the freeway at night
i only got one thing in the back of my mind
you got me stuck on the thought of you
im feelin like this might be my time to shine
with you with you with you
i got my head out the sunroof
im blastin our favorite tunes
i only got one thing on my mind
you got me stuck on the thought of you
youre makin me feel brand new
youre more than a sunshine in my eyes
lada ladada ladada
lada ladadidada ladadadada
lada ladada ladada
lada ladadidada dada
lada ladada ladada
lada ladadidada ladadadada
lada ladada ladada
lada ladadidada dada",en,0.8371320367,TRUE,FALSE,TRUE
3F5CgOj3wFlRv51JsHbxhe,1,218,166,-5,Major,0,8B,37,53,67,0,0,9,18,jimmy cooks,drake,2022,2022,1,"just awaken shaken once again so you know its on
just awaken shaken once again ho you know its on
just awaken shaken once again so you know its on
just awaken shaken once again ho you know its on
yeah life
life is the only thing we need
they need me to go but i dont wanna leave
rest in peace to lil keed
fuck a pigeonhole im a night owl this a different mode
i might have to make her paint a 6 on her pinky toe
heard you with a shooting guard just let a nigga know
i would have you courtside not the middle row
all good love in a minute though
i cant strеss about no bitch cause im a timid soul
plus im cookin up ambition on a kitchen stove
pot start to bubblе see the suds that shit good to go
hoes say im suave but i cant get ricod
bro think he john wayne i bought him yellow stones
love the way they hang babe fuck the silicone
everybody fake now you could crack the code
bustdown everything set in rose gold
dread talkin to you niggas like im j cole
i can tell her head good before i even know
bitch dont tell me that you model if you aint been in vogue
gotta throw a party for my day ones
they aint in the studio but theyll lay somethin
rest in peace to drama king we was straight stuntin
you dont like the way i talk nigga say somethin
gotta throw a party for my day ones
pull up and you know its us the bass jumpin
you dont like the way i talk then say somethin
get out my face nigga
gotta throw a party for my day ones
they aint in the studio but theyll lay somethin
rest in peace to drama king we was straight stuntin
if i let my nigga 21 tell it you a
pussy
spin a block twice like it aint nowhere to park 21
smack the backside of his head like he bart pussy
ovo 4l we come out when it get dark 21 21
big stepper he came in a rolls but he left in a stretcher 21
let my brother drive while i shoot team effort 21
askin all these questions bitch you must think you nadeska
the chopper like to feel on all the opps its a molester 21
i be with my gun like rozay be with lemon pepper
she wanna hear some afrobeats cause she just popped a tesla
all that workin out that nigga must think he a wrestler
but this aint ufc this chopper came with a compressor 21
this chopper came with a compressor pussy
this chopper came with a pussy
this glock 45 came with a switch 21
if i was will smith i wouldve slapped him with a stick
put your hands in the air its a stickup 21
spin the same hood where i get my dick sucked facts
if you standin on business put your blick up 21 21
come around actin scary get your shit took 21
fell in love with feelin dizzy so i spizzin 21
i got mad love for the boy yeah thats my twizzin 21
if them niggas keep on dissin slide agizzain 21
we the reason why the opps aint got no frizziends 21
last nigga played with me got turned duppy
i aint even roll him in the wood cause he musty
you ask how she doin i just tell her come and fuck me
shot his ass twenty times damn this nigga lucky damn that nigga lucky
gotta throw a party for my day ones
they aint in the studio but theyll lay somethin
rest in peace to drama king we was straight stuntin
you dont like the way i talk nigga say somethin
say somethin say somethin say somethin say somethin say somethin
you dont like the way i talk nigga say somethin say somethin say somethin say somethin say somethin",en,0.9215496778,TRUE,FALSE,TRUE
