label,rdsg_name,rdsg_artist,rdsg_spotify_id,rdsg_release_date,af_tempo,af_key_char,af_mode_char,af_key_num,af_mode_num,af_loudness,af_danceability,af_energy,af_acousticness,af_instrumentalness,af_liveness,af_speechiness,draft99_lyric
draft2_chosic,Watermelon Moonshine,Lainey Wilson,3sYBFUXTv0STUoUINx9Qe8,2022-11-28,140,C♯/D♭,Major,1,1,-7,0.74,0.41,0.47,0.0,0.13,0.03,"it was right after senior year
just before the summer disappeared
we went aridin them old farm ruts
hangin out on the gate of his truck
we threw a blanket neath the sunset
bein brave as eighteen gets
we gave each other more than our hearts
with the help of a mason jar
drinkin watermelon moonshine
cut the burn with a little lime
parkin back in them kudzu vines
i was his and every bit of that boy was minе
too young to know what love was
but we werе learnin on a sweet buzz
theres never nothin like the first time
and mines always gonna taste like
watermelon moonshine
i dont remember where we got it from
i just remember feelin all grown up
takin pulls like it aint no thing
never told him it was my first drink
but i told him that he was the one
youre so sure when youre that young
you think you got it all figured out
and now i laugh when i think about
drinkin watermelon moonshine
cut the burn with a little lime
parkin back in them kudzu vines
i was his and every bit of that boy was mine
too young to know what love was
but we were learnin on a sweet buzz
theres never nothin like the first time
and mines always gonna taste like
watermelon moonshine
i thought that high would last forever
but that aint what it does
maybe we were drunk in love
or maybe we were just
drinkin watermelon moonshine
cut the burn with a little lime
parkin back in them kudzu vines
i was his and every bit of that boy was mine
too young to know what love was
but we were learnin on a sweet buzz
theres never nothin like the first time
and mines always gonna taste like
watermelon moonshine
watermelon moonshine"
draft2_chosic,Lose Control,Teddy Swims,17phhZDn6oGtzMe56NuWvj,2023-09-15,160,A,Major,9,1,-4,0.56,0.6,0.2,0.0,0.1,0.03,"somethings got a hold of me lately
no i dont know myself anymore
feels like the walls are all closin in
and the devils knockin at my door woah
out of my mind how many times did i tell you
im no good at bein alone
yeah its taken a toll on me tryin my best to keep
from tearin the skin off my bones dont you know
i lose control
when youre not next to me
im fallin apart right in front of you cant you see
i lose control
when youre not next to me mhm
yeah youre breakin my heart baby
you make a mess of me
problematic
the problem is i want your body like a fiend like a bad habit
bad habits hard to break when im with you
yeah i know i can do it on my own
but i want that real fullmoon black magic and it takes two
problematic
the problem is when im with you im an addict
and i need some relief my skin in your teeth
cant see the forest through the trees
got me down on my knees darlin please oh
i lose control
when youre not next to me
im fallin apart right in front of you cant you see
i lose control
when youre not next to me mmhmm
yeah youre breakin my heart baby
you make a mess of me yeah
i lose control
when youre not here with me mm
im fallin apart right in front of you cant you see
i lose control
when youre not here with me mhm
yeah youre breakin my heart baby
you make a mess of me"
draft2_chosic,A Bar Song (Tipsy),Shaboozey,2FQrifJ1N335Ljm3TjTVVf,2024-04-12,81,A,Major,9,1,-5,0.72,0.71,0.06,0.0,0.08,0.03,"my baby want a birkin shes been tellin me all night long
gasoline and groceries the list goes on and on
this ninetofive aint workin why the hell do i work so hard
i cant worry bout my problems i cant take em when im gone uh
one here comes the two to the three to the four
tell em bring another round we need plenty more
twosteppin on the table she dont need a dance floor
oh my good lord
someone pour me up a double shot of whiskey
they know me and jack daniеls got a history
theres a party downtown near 5th street
evеrybody at the bar gettin tipsy
everybody at the bar gettin tipsy
everybody at the bar gettin tipsy
ive been boozey since i left
i aint changin for a check
tell my ma i aint forget oh lord i
woke up drunk at 10 am
we gon do this shit again
tell your girl to bring a friend oh lord
one here comes the two to the three to the four
tell em bring another round we need plenty more
twosteppin on the table she dont need a dance floor
oh my good lord
someone pour me up a double shot of whiskey double shot of whiskey
they know me and jack daniels got a history we go way back
theres a party downtown near 5th street
everybody at the bar gettin tipsy
everybody at the bar gettin tipsy at the bar gettin tipsy
everybody at the bar gettin tipsy
one here comes the two to the three to the four
when its last call and they kick us out the door
its gettin kind of late but the ladies want some more
oh my good lord tell em drinks on me
someone pour me up a double shot of whiskey double shot of whiskey
they know me and jack daniels got a history way back
theres a party downtown near 5th street come on
everybody at the bar gettin tipsy wooooh
someone pour me up a double shot of whiskey double shot of whiskey
they know me and jack daniels got a history its jack d
at the bottom of a bottle dont miss me baby dont miss me
everybody at the bar gettin tipsy at the bar gettin tipsy
everybody at the bar gettin tipsy
everybody at the bar gettin tipsy
thats fuckin messed up bro they kicked me out the bar"
draft2_chosic,Beautiful Things,Benson Boone,3xkHsmpQCBMytMJNiDf3Ii,2024-04-05,105,A#/B♭,Major,10,1,-6,0.47,0.47,0.15,0.0,0.14,0.06,"for a while there it was rough
but lately ive been doin better
than the last four cold decembers i recall
and i see my family every month
i found a girl my parents love
shell come and stay the night and i think i might have it all
and i thank god every day
for the girl he sent my way
but i know the things he gives me he can take away
and i hold you every night
and thats a feeling i wanna get used to
but theres no man as terrified as the man who stands to lose you
oh i hope i dont losе you
mm please stay
i want you i need you oh god
dont take
thеse beautiful things that ive got
please stay
i want you i need you oh god
dont take
these beautiful things that ive got
oh ooh
please dont take
i found my mind im feelin sane
its been a while but im finding my faith
if everythings good and its great why do i sit and wait til its gone
oh ill tell ya i know ive got enough
ive got peace and ive got love
but im up at night thinkin i just might lose it all
please stay
i want you i need you oh god
dont take
these beautiful things that ive got
oh ooh
please stay
i want you i need you oh god
i need
these beautiful things that ive got"
draft2_chosic,I Had Some Help,Post Malone,7221xIgOnuakPdLqT0F3nP,2024-05-10,128,G,Major,7,1,-5,0.64,0.86,0.01,0.0,0.25,0.03,"you got a lotta nerve dont you baby
i only hit the curb cause you made me
youre tellin all your friends that im crazy
like im the only one
whyd you throw them stones if you
had a wild hair of your own or two
livin in your big glass house with a view
i thought you knew
i had some help
it aint like i can make this kinda mess all by myself
dont act like you aint help me pull that bottle off the shelf
been deep in every weekend if you couldnt tell
they say teamwork makes the dream work hell i had some help help
help
you thought id take the blame for us acrumbling
go round like you aint guilty of somethin
already lost the game that you been runnin
guess its catchin up to you huh
you think that youre so innocent
after all the shit you did
i aint an angel you aint heavensent
cant wash our hands of this
i had some help
it aint like i can make this kinda mess all by myself
dont act like you aint help me pull that bottle off the shelf
been deep in every weekend if you couldnt tell
they say teamwork makes the dream work hell i had some help help
help
help
help
it takes two to break a heart in two ooh
baby you blame me and baby i blame you
aw if that aint the truth oh
i had some help
it aint like i can make this kinda mess all by myself
dont act like you aint help me pull that bottle off the shelf
been deep in every weekend if you couldnt tell
they say teamwork makes the dream work hell i had some help help
help
help
help"
draft2_chosic,Lovin on Me,Jack Harlow,4xhsWYTOGcal8zt0J161CU,2023-11-10,105,D,Major,2,1,-5,0.94,0.56,0.0,0.0,0.09,0.06,"i dont like no whips and chains and you cant tie me down
but you can whip your lovin on me baby
whip your lovin on me baby
im vanilla baby i dont like no whips and chains
ill choke you but i aint no killer baby and you cant tie me down
she twentyeight tellin me im still a baby but you can whip your lovin on me baby
i get love in detroit like skilla baby whip your lovin on me baby
and the thing about your boy is
i dont like no whips and chains and you cant tie me down
but you can whip your lovin on me baby thats right thats right
whip your lovin on me baby
young jack aka
rico like suave young enrique
speakin of aka shes a alpha
but not around your boy she get quiet round your boy hold on shh
dont know what you heard or what you thought about your boy
but they lied about your boy goin dumb and its somethin idiotic bout your boy
she wearin cheetah print
thats how bad she wanna bе spotted round your boy
i dont like no whips and chains and you cant tie mе down
but you can whip your lovin on me baby
whip your lovin on me
im vanilla baby i dont like no whips and chains
ill choke you but i aint no killer baby and you cant tie me down
she twentyeight tellin me im still a baby but you can whip your lovin on me baby
i get love in detroit like skilla baby whip your lovin on me baby
and the thing about your boy is
i dont like no whips and chains and you cant tie me down
but you can whip your lovin on me baby
whip your lovin on me baby
young missionary
you sharp like barbed wire
she stole my heart then she got archived
i keep it short with a bitch lord farquaad
all the girls in the front row ayy
all the girls at the barricade ayy
all the girls that been waitin all day
let your tongue hang out fuck everything ayy
if you came with a man came with a man
let go of his hand let go of that shit
everybody in the suite kickin up they feet
stand up bitch dance
i dont like no whips and chains and you cant tie me down i see you and all the guys in the back waitin on the next track
but you can whip your lovin on me baby cut your boy a lil slack
whip your lovin on me its young jack
im vanilla baby i dont like no whips and chains
ill choke you but i aint no killer baby and you cant tie me down
she twentyeight tellin me im still a baby but you can whip your lovin on me baby
i get love in detroit like skilla baby whip your lovin on me baby
and the thing about your boy is
i dont like no whips and chains and you cant tie me down
but you can whip your lovin on me baby thats right thats right
whip your lovin on me baby
i dont like no whips and chains and you cant tie me down
but you can whip your lovin on me baby
whip your lovin on me baby"
draft2_chosic,Espresso,Sabrina Carpenter,2HRqTpkrJO5ggZyyK6NPWz,2024-08-23,104,C,Major,0,1,-5,0.71,0.74,0.12,0.0,0.15,0.03,"now hes thinkin bout me every night oh
is it that sweet i guess so
say you cant sleep baby i know
thats that me espresso
move it up down left right oh
switch it up like nintendo
say you cant sleep baby i know
thats that me espresso
i cant relate to desperation
my giveafucks are on vacation
and i got this one boy and he wont stop calling
when they act this way i know i got em
mm too bad your ex dont do it for ya
mm walked in and dreamcametrued it for ya
mm soft skin and i perfumed it for ya
yes i know i mountain dew it for ya
yes that morning coffee brewed it for ya
yes one touch and i brandnewed it for ya ooh
and now hes thinkin bout me every night oh
is it that sweet i guess so
say you cant sleep baby i know
thats that me espresso
move it up down left right oh
switch it up like nintendo
say you cant sleep baby i know
thats that me espresso
holy shit
is it that sweet i guess so mm
im working late cause im a singer
oh he looks so cute wrapped round my finger
my twisted humor make him laugh so often
my honeybee come and get this pollen
mm too bad your ex dont do it for ya
mm walked in and dreamcametrued it for ya
mm soft skin and i perfumed it for ya ayy ayy oh
yes i know i mountain dew it for ya
yes that morning coffee brewed it for ya
yes one touch and i brandnewed it for ya stupid
now hes thinkin bout me every night oh
is it that sweet i guess so
say you cant sleep baby i know
thats that me espresso
move it up down left right oh
switch it up like nintendo
say you cant sleep baby i know
thats that me espresso yes
thinkin bout me every night oh
is it that sweet i guess so yes
say you cant sleep baby i know
thats that me espresso yes
move it up down left right oh move it up down left right oh
switch it up like nintendo yes
say you cant sleep baby i know
thats that me espresso
is it that sweet i guess so
mm thats that me espresso"
draft2_chosic,Too Sweet,Hozier,19XpFsce28aByvCC4g89tJ,2024-08-19,117,A#/B♭,Major,10,1,-6,0.74,0.62,0.03,0.0,0.04,0.04,"it cant be said im an early bird
its 10 oclock before i say a word
baby i can never tell
how do you sleep so well
you keep tellin me to live right
to go to bed before the daylight
but then you wake up for the sunrise
you know you dont gotta pretend
baby now and then
dont you just wanna wake up dark as a lake
smellin like a bonfire lost in a haze
if youre drunk on life babe i think its great
but while in this world
i think ill take my whiskey neat
my coffee black and my bed at 3
youre too sweet for me
youre too sweet for me
i take my whiskеy neat
my coffee black and my bed at 3
youre too sweet for mе
youre too sweet for me
ooh ooh
ooh ooh
i aim low
i aim true and the grounds where i go
i work late where im free from the phone
and the job gets done
but you worry some i know
but who wants to live forever babe
you treat your mouth as if its heavens gate
the rest of you like youre the tsa
i wish i could go along
babe dont get me wrong
you know youre bright as the morning as soft as the rain
pretty as a vine as sweet as a grape
if you can sit in a barrel maybe ill wait
until that day
id rather take my whiskey neat
my coffee black and my bed at 3
youre too sweet for me
youre too sweet for me
i take my whiskey neat
my coffee black and my bed at 3
youre too sweet for me
youre too sweet for me
woah woah
woah woah
woah woah
woah woah
i take my whiskey neat
my coffee black and my bed at 3
youre too sweet for me
youre too sweet for me"
draft2_chosic,Greedy,Tate McRae,3rUGC1vUpkDG9CZFHMur1t,2023-09-15,111,F#/G♭,Minor,6,0,-3,0.75,0.73,0.26,0.0,0.11,0.03,"woo
he said are you serious ive tried but i cant figure out
ive been next to you all night and still dont know what youre about
you keep ta tata talkin but not much comin out your mouth
cant you tell that i want you i say yeah
i would want myself
baby please believe me
ill put you through hell
just to know me yeah yeah
so sure of yourself
baby dont get greedy
that shit wont end well
no it wont end well
uhuh uhuhuh uhuh woo
i see you eyein me down but youll never know much past my name
or how im runnin this room around and that im still half your age
yeah youre loo looloo lookin at me like im some sweet escape
obvious that you want me but i said
i would want myself
baby please believe me
ill put you through hell
just to know me yeah yeah
so sure of yourself
baby dont get greedy
that shit wont end well
no it wont end well
he said im just curious is this for real or just an act
cant tell if you love or hate me never met someone like that
drive me so so so crazy did you know you got that effect
i said lemme check yeah
i would want myself
baby please believe me
ill put you through hell
just to know me yeah yeah
so sure of yourself
baby dont get greedy
that shit wont end well
no it wont end well
i would want myself
i would want myself
i would want myself
i would want myself
i would want myself
uhuh uhuhuh uh"
draft2_chosic,Birds of a Feather,Billie Eilish,6dOtVTDdiauQNBQEDOtlAB,2024-05-17,105,D,Major,2,1,-10,0.75,0.51,0.2,0.06,0.12,0.04,"but i wanna stay
i want you to stay
til im in the grave
til i rot away dead and buried
til im in the casket you carry
if you go im goin too uh
cause it was always you alright
and if im turnin blue please dont save me
nothin left to lose without my baby
birds of a feather we should stick together i know
i said id never think i wasnt better alone
cant change the weather might not be forever
but if its forever its even better
and i dont know what im cryin for
i dont think i could love you more
it might not be long but baby i
ill love you til the day that i die
til the day that i die
til the light leaves my eyes
til the day that i die
i want you to see hm
how you look to me hm
you wouldnt believe if i told ya
you would keep the compliments i throw ya
but youre so full of shit uh
tell me its a bit oh
say you dont see it your minds polluted
say you wanna quit dont be stupid
and i dont know what im cryin for
i dont think i could love you more
it might not be long but baby i
dont wanna say goodbye
birds of a feather we should stick together i know til the day that i die
i said id never think i wasnt better alone til the light leaves my eyes
cant change the weather might not be forever til the day that i die
but if its forever its even better
i knew you in another life
you had that same look in your eyes
i love you dont act so surprised"
draft2_chosic,Please Please Please,Sabrina Carpenter,2tHwzyyOLoWSFqYNjeVMzj,2024-08-23,107,A,Major,9,1,-6,0.68,0.59,0.26,0.0,0.1,0.05,"i know i have good judgment i know i have good taste
its funny and its ironic that only i feel that way
i promise em that youre different and everyone makes mistakes
but just dont
i heard that youre an actor so act like a standup guy
whatever devils inside you dont let him out tonight
i tell them its just your culture and everyone rolls their eyes
yeah i know
all im asking baby
please please please
dont prove im right
and please pleasе please
dont bring me to tеars when i just did my makeup so nice
heartbreak is one thing my egos another
i beg you dont embarrass me motherfucker oh
please please please ah
well i have a fun idea babe uhhuh maybe just stay inside
i know youre cravin some fresh air but the ceiling fan is so nice its so nice right
and we could live so happily if no one knows that youre with me
im just kidding but really kinda really really
please please please please dont prove im right
dont prove im right
and please please please
dont bring me to tears when i just did my makeup so nice
heartbreak is one thing heartbreak is one thing my egos another egos another
i beg you dont embarrass me motherfucker oh
please please please ah
if you wanna go and be stupid
dont do it in front of me
if you dont wanna cry to my music
dont make me hate you prolifically
please please please please
please please please please
please please please please please
ah"
draft2_chosic,Agora Hills,Doja Cat,7dJYggqjKo71KI9sLzqCs8,2023-09-22,123,G#/A♭,Minor,8,0,-6,0.75,0.67,0.23,0.0,0.12,0.1,"ooh
yeah yeah
kissin and hope they caught us ah
whether they like or not not
i wanna show you off off
i wanna show you off off
i wanna brag about it yeah
i wanna tie the knot knot
i wanna show you off off
i wanna show you off off
i wanna show you off
yeah yeah
i wanna show you off off
i wanna show you off off
i wanna show you yeah
yeah yeah
i wanna show you off off
i wanna show you off off
i wanna show you
hold my hand
you can hit while they watch boy
so 930 ill see you there
no you hang up you hang up
somethin different about you
love it when he hit and smack too
baby let me lick on your tattoos
thats true that i like pda take it to a seedy place
suck a little dick in the bathroom
who that man with the big strong hands
on her ass in the club with the paps baby thats you
frontseat chillin with the window down
i be ten toеs down on the dash gettin fast food
hope you can handlе the heat put your name in the streets
get used to my fans lookin at you
fuck what they heard i dont fuck with them birds
im a mean kitty dont get stabbed with the rat tooth
boys be mad that i dont fuck incels
girls hate too gun to their pigtail
i love you i wanna big chill
boy dont trip ill split a big bill
take you round the world they dont have to understand
rub it in their face put a rock on her hand
baby can you call me back i miss you
its so lonely in my mansion
kissin and hope they caught us ah
whether they like or not not
i wanna show you off off
i wanna show you off off
i wanna brag about it yeah
i wanna tie the knot knot
i wanna show you off off
i wanna show you off off
i wanna show you off
yeah yeah
i wanna show you off off
i wanna show you off off
i wanna show you yeah
yeah yeah
i wanna show you off off
i wanna show you off off
i wanna show you
hold my hand
you can hit while they watch boy
ah sorry i was takin a sip of my root beer
cause love is pain but i need this shit yeah
we fuck too good when the bean kicks in
like fortnite ima need your skin yeah
dont give a fuck where the penis been uh
boy youre the one youre the only man
me and you on my onlyfans
holy cow youre the holy trin
hold me down when a hole need dick
be my security its your therapy
with you i aint holding shit back
when i need my space you give that
when he broke my heart you fixed that
with a long walk on the beach
love it when they honkhonk on the street beep
when they see us zoom by in the jeep yeah
we a whole damn joint we a energy
baby we could just ride on our enemies
they all wanna know how you get to me
let em feel how they feel and be philistines
cause this type of loves the epitome said
baby youre literally capping to me right now
like why are you capping me
you just cap so hard its i dont know what to do
kissin and hope they caught us ah
whether they like or not not
i wanna show you off off
i wanna show you off off
i wanna brag about it yeah
i wanna tie the knot knot
i wanna show you off off
i wanna show you off off
i wanna show you off
yeah yeah
i wanna show you off off
i wanna show you off off
i wanna show you yeah
yeah yeah
i wanna show you off off
i wanna show you off off
i wanna show you
hold my hand
you can hit while they watch boy"
draft2_chosic,"Good Luck, Babe!",Chappell Roan,0WbMK4wrZ1wFSty9F7FCgu,2024-04-05,117,B,Minor,11,0,-6,0.7,0.58,0.05,0.0,0.09,0.04,"its fine its cool
you can say that we are nothing but you know the truth
and guess im the fool
with her arms out like an angel through the car sunroof
i dont wanna call it off
but you dont wanna call it love
you only wanna be the one that i call baby
you can kiss a hundred boys in bars
shoot another shot try to stop the feeling
you can say its just the way you are
make a new excuse nother stupid reason
good luck babe well good luck
well good luck babe well good luck
youd have to stop the world just to stop the feeling
good luck babe well good luck
well good luck babe well good luck
youd have to stop the world just to stop the feeling
im cliché who cares
its a sexually explicit kind of love affair
and i cry its not fair
i just need a little lovin i just need a little air
think im gonna call it off
even if you call it love
i just wanna love someone who calls me baby
you can kiss a hundred boys in bars
shoot another shot try to stop the feeling
you can say its just the way you are
make a new excuse nother stupid reason
good luck babe well good luck
well good luck babe well good luck
youd have to stop the world just to stop the feeling
good luck babe well good luck
well good luck babe well good luck
youd have to stop the world just to stop the feeling
ah ahyeah oh
when you wake up next to him in the middle of the night
with your head in your hands youre nothing more than his wife
and when you think about me all of those years ago
youre standing face to face with i told you so
you know i hate to say i told you so
you know i hate to say but i told you so
you can kiss a hundred boys in bars
shoot another shot try to stop the feeling well i told you so
you can say its just the way you are
make a new excuse nother stupid reason
good luck babe well good luck
well good luck babe well good luck
youd have to stop the world just to stop the feeling
good luck babe well good luck
well good luck babe well good luck
youd have to stop the world just to stop the feeling
youd have to stop the world just to stop the feeling
youd have to stop the world just to stop the feeling
youd have to stop the world just to stop the feeling"
draft2_chosic,Saturn,SZA,040I32EKLxQrkuxQu1pqvT,2024-12-20,89,C♯/D♭,Major,1,1,-8,0.56,0.58,0.64,0.0,0.1,0.03,"if theres another universe
please make some noise noise
give me a sign sign
this cant be life
if theres a point to losing love
repeating pain why
its all the same same
i hate this place
stuck in this paradigm
dont believe in paradise
this must be what hell is like
theres got to be more got to be more
sick of this head of mine
intrusive thoughts they paralyzе
nirvanas not as advertised
therеs got to be more been here before
ooh ooh ooh
lifes better on saturn
got to break this pattern
of floating away
ooh ooh ooh
find something worth saving
its all for the taking
i always say
ill be better on saturn
none of this matters
dreaming of saturn oh
if karmas really real
how am i still here
just seems so unfair
i could be wrong though
if theres a point to being good
then wheres my reward
the good die young and poor
i gave it all i could
stuck in this terradome ooh
all i see is terrible ooh
making us hysterical ooh
theres got to be more got to be more
sick of this head of mine ooh
intrusive thoughts they paralyze ooh
nirvanas not as advertised ooh
theres got to be more been here before
ooh ooh ooh
lifes better on saturn
got to break this pattern
of floating away
ooh ooh ooh
find something worth saving
its all for the taking
i always say
ill be better on saturn
none of this matters
dreaming of saturn oh
ooh ooh ooh
ooh ooh ooh"
draft2_chosic,Fortnight,Taylor Swift,2OzhQlSqBEmt7hmkYxfT6m,2024-04-18,192,B,Major,11,1,-11,0.5,0.39,0.5,0.0,0.1,0.03,"i was supposed to be sent away
but they forgot to come and get me
i was a functioning alcoholic
til nobody noticed my new aesthetic
all of this to say i hope youre okay
but youre the reason
and no one heres to blame
but what about your quiet treason
and for a fortnight there we were forever
run into you sometimes ask about the weather
now youre in my backyard turned into good neighbors
your wife waters flowers i wanna kill her
all my mornings are mondays stuck in an endless february
i took the miracle moveon drug the effects were temporary
and i love you its ruining my life
i love you its ruining my life
i touched you for only a fortnight
i touched you but i touched you
and for a fortnight there we were forever
run into you sometimes ask about the weather
now youre in my backyard turned into good neighbors
your wife waters flowers i wanna kill her
and for a fortnight there we were together
run into you sometimes comment on my sweater
now youre at the mailbox turned into good neighbors
my husband is cheating i wanna kill him
i love you its ruining my life
i love you its ruining my life
i touched you for only a fortnight
i touched you i touched you
i love you its ruining my life
i love you its ruining my life
i touched you for only a fortnight
i touched you i touched you
thought of callin ya but you wont pick up
nother fortnight lost in america
move to florida buy the car you want
but it wont start up til you touch touch touch me
thought of calling ya but you wont pick up
nother fortnight lost in america
move to florida buy the car you want
but it wont start up til i touch touch touch you"
draft2_chosic,We Can't Be Friends (Wait for Your Love),Ariana Grande,51ZQ1vr10ffzbwIjDCwqm4,2024-03-08,116,F,Major,5,1,-8,0.65,0.65,0.06,0.0,0.07,0.04,"i didnt think youd understand me
how could you ever even try
i dont wanna tiptoe but i dont wanna hide
but i dont wanna feed this monstrous fire
just wanna let this story die
and ill be alright
we cant be friends
but id like to just pretend
you cling to your papers and pens
wait until you like me again
wait for your love
lolove ill wait for your love
me and my truth we sit in silence
mm
baby girl its just me and you
cause i dont wanna argue but i dont wanna bite
my tongue yeah i think id rather die
you got me misunderstood
but at least i look this good
we cant be friends
but id like to just pretend
you cling to your papers and pens
wait until you like me again
wait for your love
lolove ill wait for your love
ill wait for your love
lolove ill wait for your love
know that you made me
i dont like how you paint me yet im still here hanging
not what you made me
its somethin like a daydream
but i feel so seen in the night
so for now its only me
and maybe thats all i need
we cant be friends
but id like to just pretend
you cling to your papers and pens
wait until you like me again
wait for your love
lolove ill wait for your love
ill wait for your love
lolove ill wait for your love
ill wait for your love
ill wait for your love
ill wait for your love
ill wait for your love
ill wait for your love"
draft2_chosic,Texas Hold 'Em,Beyoncé,0Z7nGFVCLfixWctgePsRk9,2024-02-11,110,D,Major,2,1,-7,0.73,0.71,0.58,0.0,0.16,0.08,"this aint texas woo
aint no hold em hey
so lay your cards down down down down
so park your lexus woo
and throw your keys up hey
stick around round round round round stick around
and ill be damned if i cant slowdance with you
come pour some sugar on me honey too
its a reallife boogie and a reallife hoedown
dont be a bitch come take it to the floor now woo ha woo
theres a tornado theres a tornado
in my city in my city
hit the basement hit the basement
that shit aint pretty that shit aint pretty
rugged whiskey rugged whiskey
cause we survivin cause we survivin
off redcup kisses sweet redemption passin time yeah
ooh one step to the right
we heading to the dive bar we always thought was nice
ooh run me to the left
then spin me in the middle boy i cant read your mind
this aint texas woo
aint no hold em hey
so lay your cards down down down down
so park your lexus woo
and throw your keys up hey
and stick around round round round round stick around
and ill be damned if i cant slowdance with you
come pour some sugar on me honey too
its a reallife boogie and a reallife hoedown
dont be a bitch come take it to the floor now woo
and ill be damned if i cannot dance with you
come pour some liquor on me honey too
its a reallife boogie and a reallife hoedown
dont be a bitch come take it to the floor now woo
woohoo
woohoo
woohoo
theres a heatwave theres a heatwave
comin at us comin at us
too hot to think straight too hot to think straight
too cold to panic cold to panic
all of the problems
just feel dramatic just feel dramatic
and now were runnin to the first bar that we find yeah
ooh one step to the right
we heading to the dive bar we always thought was nice
ooh you run to the left
just work me in the middle boy i cant read your mind
this aint texas woo
aint no hold em hey
so lay your cards down down down down oh
so park your lexus hey
and throw your keys up hey
and stick around round round round round stick around
and ill be damned if i cannot dance with you
come pour some sugar on me honey too
its a reallife boogie and a reallife hoedown
dont be a bitch come take it to the floor now woo
and ill be damned if i cannot dance with you
come pour some liquor on me honey too
its a reallife boogie and a reallife hoedown
dont be a come take it to the floor now ooh
take it to the floor now ooh
hoops spurs boots
to the floor now ooh
tuck back oops ooh ooh ooh
shoot
come take it to the floor now ooh
and ill be damned if i cannot dance with you
baby pour that sugar and liquor on me too
furs spurs boots
solargenic photogenic shoot"
draft2_chosic,Is It Over Now?,Taylor Swift,1Iq8oo9XkmmvCQiGOfORiz,2023-10-26,100,C,Major,0,1,-7,0.6,0.66,0.05,0.0,0.13,0.04," lyricsis it over now the closing vault track on taylors version of 1989 explores feelings of heartbreak and reflection in a relatable way sharing moments of loneliness and memories of past experiences with a read more 
is it is it is it is it is it
once the flight had flown uhhuh
with the wilt of the rose uhhuh
i slept all alone uhhuh
you still wouldnt go
lets fast forward to three hundred takeout coffees later
i see your profile and your smile on unsuspecting waiters
you dream of my mouth before it called you a lying traitor
you search in every maidens bed for somethin greater baby
was it over when she laid down on your couch
was it over when he unbuttoned my blouse
come here i whispered in your ear
in your dream as you passеd out baby
was it over then and is it over now
is it is it is it
whеn you lost control uhhuh
red blood white snow uhhuh
blue dress on a boat uhhuh
your new girl is my clone
and did you think i didnt see you
there were flashin lights
at least i had the decency
to keep my nights out of sight
only rumors bout my hips and thighs
and my whispered sighs
oh lord i think about jumpin
off of very tall somethings
just to see you come runnin
and say the one thing ive been wanting but no
lets fast forward to three hundred awkward blind dates later oh
if shes got blue eyes i will surmise that youll probably date her oh no
you dream of my mouth before it called you a lying traitor oh
you search in every models bed for somethin greater baby
was it over when she laid down on your couch
was it over when he unbuttoned my blouse
come here i whispered in your ear
in your dream as you passed out baby
was it over then and is it over now
uhhuh
is it is it is it
uhhuh
is it is it
think i didnt see you
there were flashin lights
at least i had the decency
to keep my nights out of sight
only rumors bout my hips and thighs
and my whispered sighs
oh lord i think about jumpin
off of very tall somethings
just to see you come runnin runnin
and say the one thing ive been wanting but no
flashin lights oh lord oh
lets fast forward to three hundred takeout coffees later oh
flashin lights i was hoping youd be there
and say the one thing oh lord
ive been wanting oh lord
but no
was it was it was it was it was it was it"
draft2_chosic,Miles on It,Marshmello & Kane Brown,4pkb8SbRGeHAvdb87v9rpf,2024-05-03,130,F,Major,5,1,-5,0.63,0.76,0.01,0.0,0.55,0.05,"new truck big lift
old roads weve been
tearin up since way back when
but these wheels are innocent
new hitch new seats no history
and you just cant fake that
so lets change that
girl lets go put some miles on it
back of the chevy with the engine runnin
just you and me in a truck bed wide like a california king
we could break it in if you know what i mean
put some miles on it
back of the chevy with the engine runnin
just you and me in a truck bed wide like a california king
wе could break it in if you know what i mean
put some milеs on it
we could break it in if you know what i mean
all night no brakes
all tail no gate
aint gotta try too hard
my babys push to start
all torque full speed
offroad on me
zero to a hundred fast
my foot aint touch the gas
i said hey baby slow it down lets make it last
you said wheres the fun in that
yeah lets go put some miles on it
back of the chevy with the engine runnin
just you and me in a truck bed wide like a california king
we could break it in if you know what i mean
put some miles on it
we could break it in if you know what i mean
put some miles on it
we could break it in if you know what i mean
mile after mile after mile after mile
turn up the night like that radio dial
shoulder to shoulder where nobody knows
know where were goin we aint goin home
were puttin miles on it
back of the chevy with the engine runnin
just you and me in a truck bed wide like a california king
we could break it in if you know what i mean
put some miles on it
back of the chevy with the engine runnin
just you and me in a truck bed wide like a california king
we could break it in if you know what i mean
put some miles on it
we could break it in if you know what i mean
put some miles on it
we could break it in if you know what i mean
put some miles on it"
